,km_driven,seats,selling_price_USD,mileage_kmpl,max_power_bhp,engine_CC,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,year_cat_2001 - 2005,year_cat_2006 - 2010,year_cat_2011 - 2015,year_cat_2016 - 2020
1986,80000,9,7200.0,13.58,72.4,2499,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1987,80000,5,780.0,17.3,60.0,993,0,0,1,1,0,1,0,1,0,0,1,0,0,0
1988,100000,5,6600.0,23.4,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1989,120000,9,7800.0,15.96,63.0,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1990,24000,5,9000.0,28.4,74.02,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1991,80000,6,4560.0,25.32,77.0,1198,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1992,138000,5,4800.0,22.32,126.32,1582,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1993,147000,5,600.0,18.9,67.1,998,0,0,1,1,0,1,1,0,0,0,1,0,0,0
1994,60000,7,9000.0,18.49,100.0,1493,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1995,80000,5,1800.0,18.0,62.0,995,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1996,50000,5,2940.0,22.74,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1997,189000,5,3120.0,21.02,88.76,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1998,90000,5,4932.0,21.21,103.2,1498,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1999,56000,5,5400.0,21.9,88.76,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2000,140000,5,15600.0,18.88,184.0,1995,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2001,60000,5,4212.0,23.1,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2002,130000,7,6600.0,15.1,140.0,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2003,140000,5,15600.0,18.88,184.0,1995,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2004,189000,5,3120.0,21.02,88.76,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2005,90000,5,4932.0,21.21,103.2,1498,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2006,56000,5,5400.0,21.9,88.76,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2007,140000,5,15600.0,18.88,184.0,1995,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2008,60000,5,4212.0,23.1,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2009,130000,7,6600.0,15.1,140.0,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2010,140000,5,15600.0,18.88,184.0,1995,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2011,35000,5,9000.0,20.45,83.8,1461,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2012,35000,5,9600.0,20.45,83.8,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2013,156000,7,4200.0,11.57,138.1,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2014,90000,5,2400.0,22.74,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2015,60000,5,1800.0,17.0,70.0,1405,1,0,0,1,0,1,0,0,0,1,0,1,0,0
2016,36000,5,9600.0,19.01,108.5,1461,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2017,20000,5,4200.0,21.1,55.2,814,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2018,160000,7,4200.0,13.93,138.0,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2019,185000,9,3000.0,12.7,116.6,2609,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2020,110000,5,2040.0,17.0,71.0,1405,1,0,0,1,0,1,0,1,0,0,0,1,0,0
2021,10800,5,4740.0,25.17,53.3,799,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2022,120000,7,5400.0,15.96,62.1,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2023,15000,5,6000.0,20.89,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2024,67500,10,2400.0,12.2,68.0,1948,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2025,30000,7,14400.0,17.6,153.86,2179,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2026,50000,6,4800.0,25.32,77.0,1198,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2027,100000,7,7800.0,18.49,100.0,1493,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2028,150000,9,6600.0,15.96,63.0,2523,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2029,110000,7,13200.0,16.0,140.0,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2030,30000,5,3059.9880000000003,22.74,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2031,60000,5,2160.0,19.7,46.3,796,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2032,255000,8,1920.0,13.0,95.0,2489,1,0,0,1,0,1,0,1,0,0,0,1,0,0
2033,120000,5,2700.0,16.52,123.7,1991,1,0,0,1,0,1,0,1,0,0,0,1,0,0
2034,49900,5,3240.0,22.74,47.3,796,0,0,1,1,0,1,0,1,0,0,0,0,1,0
2035,86000,5,3720.0,21.12,88.8,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2036,71850,5,2700.0,20.63,67.0,1198,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2037,95000,5,3600.0,21.2,75.0,1248,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2038,70000,5,3000.0,17.5,85.8,1298,0,0,1,1,0,1,1,0,0,0,0,1,0,0
2039,35000,5,2160.0,21.1,55.2,814,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2040,50000,5,6600.0,20.85,83.14,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2041,120000,7,3600.0,13.6,63.0,2523,1,0,0,1,0,1,0,0,0,1,0,1,0,0
2042,145000,5,10800.0,22.7,126.2,1582,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2043,40000,7,18360.0,16.0,138.0,2179,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2044,110000,5,7080.0,27.39,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2045,112000,5,2040.0,17.3,57.5,1061,0,1,0,1,0,1,0,1,0,0,0,1,0,0
2046,70000,5,31200.0,20.38,143.0,1968,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2047,110000,5,5700.0,23.2,73.94,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2048,29000,5,8400.0,24.0,73.97,1186,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2049,60000,5,4512.0,18.9,67.1,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2050,46000,4,900.0,16.1,37.0,796,0,0,1,1,0,1,1,0,0,0,1,0,0,0
2051,120000,8,5280.0,11.79,120.0,2179,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2052,80000,5,4680.0,20.51,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2053,159000,7,8700.0,12.8,102.0,2494,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2054,110000,7,3900.0,15.96,62.1,2523,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2055,75000,5,2040.0,19.7,46.3,796,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2056,120000,5,2580.0,19.3,73.9,1248,1,0,0,1,0,1,0,0,0,1,0,1,0,0
2057,110000,5,4200.0,17.0,118.0,1497,0,0,1,1,0,1,0,0,0,1,0,1,0,0
2058,80000,5,960.0,18.0,62.0,995,0,0,1,1,0,1,1,0,0,0,0,1,0,0
2059,80000,5,2340.0,21.1,55.2,814,0,0,1,1,0,1,0,1,0,0,0,0,1,0
2060,71000,5,4020.0,21.64,84.8,1461,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2061,108000,7,5700.0,16.0,140.0,2179,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2062,75000,5,5819.988,19.87,83.8,1461,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2063,22000,5,7800.0,21.56,103.25,1462,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2064,76131,5,22200.0,13.22,241.4,2967,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2065,30000,5,8400.0,18.6,81.83,1197,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2066,65000,7,36000.0,12.07,241.4,2967,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2067,60000,7,10800.0,15.4,75.0,2523,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2068,80000,5,4200.0,22.07,73.9,1199,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2069,80000,5,3420.0,9.0,218.0,2997,0,0,1,1,0,0,0,1,0,0,1,0,0,0
2070,70000,7,22200.0,12.07,241.4,2967,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2071,51777,5,9000.0,24.3,88.5,1248,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2072,64788,5,19800.0,0.0,115.0,2179,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2073,20000,5,7200.0,19.5,88.76,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2074,19000,5,6780.0,18.78,75.0,999,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2075,46951,5,1032.0,18.5,53.0,796,0,0,1,1,0,1,0,0,0,0,1,0,0,0
2076,19000,5,3948.0,20.63,67.0,1198,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2077,50000,5,7800.0,22.77,98.59,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2078,60000,5,9864.0,19.67,126.2,1582,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2079,100000,5,4140.0,19.01,108.45,1461,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2080,10000,5,360.0,17.3,60.0,993,0,0,1,1,0,1,0,0,0,0,1,0,0,0
2081,50000,5,3960.0,22.9,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2082,74537,5,3600.0,20.51,67.04,998,0,0,1,1,0,1,0,1,0,0,0,0,1,0
2083,90000,5,2400.0,12.6,103.3,1586,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2084,70000,5,1080.0,18.0,62.0,995,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2085,80000,5,2400.0,18.9,67.0,1061,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2086,35000,5,6600.0,24.4,71.0,1120,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2087,23500,5,3000.0,18.6,76.8,1199,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2088,82000,5,11700.0,25.6,97.9,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2089,100000,8,10800.0,12.99,100.6,2494,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2090,15000,5,7320.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2091,30000,5,7440.0,27.39,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2092,30000,5,4800.0,18.9,82.0,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2093,11000,5,6000.0,21.63,67.0,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2094,140000,7,2400.0,19.02,67.05,1198,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2095,110000,5,4320.0,23.0,88.7,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2096,48000,5,3024.0,20.92,67.1,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2097,70000,5,3360.0,22.9,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2098,70000,5,6119.988,22.0,81.8,1197,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2099,58000,7,12600.0,15.4,120.0,1997,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2100,40000,5,2400.0,17.3,57.5,1061,0,1,0,1,0,1,1,0,0,0,0,1,0,0
2101,90000,5,720.0,17.3,60.0,993,0,0,1,1,0,1,0,1,0,0,1,0,0,0
2102,40000,7,3840.0,14.0,112.0,2498,1,0,0,1,0,1,0,1,0,0,0,1,0,0
2103,110000,9,6240.0,12.05,120.0,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2104,80000,7,3000.0,11.57,138.1,2179,1,0,0,1,0,1,0,1,0,0,0,1,0,0
2105,60000,5,8700.0,24.3,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2106,50000,7,7020.0,15.96,62.1,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2107,25000,5,5160.0,23.84,84.0,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2108,100000,5,2820.0,22.9,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2109,52000,5,4200.0,19.3,73.9,1248,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2110,80000,5,1572.0,19.81,68.05,1086,0,0,1,1,0,1,0,0,0,1,0,1,0,0
2111,85000,5,5400.0,25.8,98.6,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2112,83000,5,9000.0,24.3,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2113,50000,5,2400.0,22.74,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2114,120000,5,1500.0,18.9,67.0,1061,0,0,1,1,0,1,1,0,0,0,0,1,0,0
2115,100000,7,6000.0,15.96,62.1,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2116,70000,5,4560.0,22.9,74.0,1248,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2117,19000,5,1536.0,19.7,46.3,796,0,0,1,1,0,1,0,0,0,0,0,1,0,0
2118,68600,5,3000.0,17.0,118.0,1497,0,0,1,1,0,1,0,0,0,1,0,1,0,0
2119,60000,7,8280.0,16.5,70.0,1493,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2120,65000,7,7800.0,15.96,62.1,2523,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2121,40000,5,6720.0,16.8,116.3,1497,0,0,1,1,0,1,0,1,0,0,0,0,1,0
2122,25000,5,4800.0,23.1,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2123,29500,5,2400.0,20.92,67.1,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2124,13887,5,11400.0,17.0,121.3,1591,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2125,50000,5,3600.0,22.74,47.3,796,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2126,30000,5,3780.0,25.17,53.3,799,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2127,100000,5,2640.0,22.74,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2128,60000,5,1560.0,14.49,92.7,1399,0,0,1,1,0,1,0,1,0,0,0,0,1,0
2129,60000,5,7140.0,22.54,88.73,1396,1,0,0,1,0,1,0,1,0,0,0,0,0,1
2130,120000,5,1320.0,19.4,70.0,1405,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2131,13500,5,8160.0,17.0,121.36,1497,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2132,52000,5,3360.0,20.3,75.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2133,30000,5,6360.0,21.4,83.1,1197,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2134,14000,5,7320.0,19.1,82.0,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2135,90000,7,6000.0,15.05,147.9,2179,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2136,50000,5,6000.0,24.7,69.0,1047,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2137,120000,8,3000.0,13.0,95.0,2489,1,0,0,1,0,1,0,1,0,0,0,1,0,0
2138,10000,5,3900.0,21.1,55.2,814,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2139,10000,5,6600.0,21.4,83.1,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2140,25000,5,8640.0,20.73,91.1,1373,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2141,20000,5,11400.0,17.0,121.3,1591,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2142,60000,5,4200.0,22.9,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2143,40000,5,6000.0,18.9,81.86,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2144,60000,5,4560.0,19.3,73.9,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2145,50000,5,4560.0,16.9,82.0,1197,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2146,20000,5,10800.0,17.0,121.3,1591,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2147,35000,5,3540.0,24.7,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2148,40000,5,7680.0,28.09,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2149,60000,5,9480.0,21.5,108.5,1497,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2150,20000,5,7500.0,17.01,121.4,1591,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2151,30000,5,7248.0,17.0,121.36,1497,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2152,29000,5,3780.0,23.95,67.05,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2153,17000,5,11400.0,20.0,115.0,1497,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2154,50000,5,4800.0,20.51,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2155,42000,5,8400.0,18.6,98.63,1368,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2156,120000,8,8400.0,12.8,102.0,2494,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2157,110000,5,3120.0,21.03,65.0,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2158,90000,5,2400.0,23.57,70.0,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2159,70000,5,6960.0,23.26,88.5,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2160,66000,5,3960.0,20.5,105.0,1598,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2161,70000,5,4800.0,16.2,110.0,1493,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2162,5000,5,16200.0,14.8,121.3,1591,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2163,50000,5,3000.0,21.03,65.0,1461,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2164,25000,5,8700.0,15.41,103.2,1598,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2165,70000,5,3600.0,23.4,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2166,40000,4,1440.0,16.1,37.0,796,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2167,110000,7,14100.0,16.0,140.0,2179,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2168,150000,7,4560.0,13.93,138.0,2179,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2169,45000,5,4800.0,19.1,70.0,1405,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2170,90000,5,1680.0,16.1,70.0,1405,1,0,0,1,0,1,0,0,0,1,1,0,0,0
2171,140000,7,2759.9880000000003,11.57,138.1,2179,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2172,83000,5,1320.0,13.8,70.0,1299,0,0,1,1,0,1,0,1,0,0,1,0,0,0
2173,106000,5,6600.0,16.96,138.1,1968,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2174,60000,5,1800.0,15.26,74.9,1150,0,0,1,1,0,1,1,0,0,0,0,1,0,0
2175,40000,8,3180.0,16.8,34.2,796,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2176,138000,5,3600.0,17.0,80.0,1197,0,0,1,1,0,1,0,0,0,1,0,0,1,0
2177,80000,5,3360.0,22.74,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2178,50000,5,1560.0,15.3,83.0,1341,0,0,1,1,0,1,0,1,0,0,1,0,0,0
2179,50000,5,4200.0,18.2,82.4,1199,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2180,120000,5,2400.0,18.5,85.8,1197,0,0,1,1,0,1,0,0,0,0,0,1,0,0
2181,24400,5,6600.0,22.0,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2182,60000,7,4800.0,15.96,62.1,2523,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2183,120000,5,2040.0,18.5,85.8,1197,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2184,60000,5,7200.0,24.8,88.7,1396,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2185,100000,5,1560.0,19.7,46.3,796,0,0,1,1,0,1,0,1,0,0,0,0,1,0
2186,120000,4,1200.0,16.1,37.0,796,0,0,1,1,0,1,0,1,0,0,0,0,1,0
2187,27500,5,3720.0,25.17,53.3,799,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2188,10000,4,420.0,16.1,37.0,796,0,0,1,1,0,1,0,0,0,0,0,1,0,0
2189,120000,5,2400.0,18.5,80.0,1197,0,0,1,1,0,1,0,0,0,1,0,1,0,0
2190,80000,5,7800.0,22.54,88.73,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2191,120000,5,2520.0,15.64,64.1,1193,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2192,90000,5,6119.988,24.4,71.01,1120,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2193,70000,5,2759.9880000000003,20.0,68.1,1399,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2194,188000,5,4919.988,19.01,108.45,1461,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2195,67840,5,1560.0,18.0,62.0,995,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2196,30000,4,1140.0,25.4,37.48,624,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2197,35000,5,2700.0,22.74,47.3,796,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2198,100000,5,9300.0,24.3,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2199,30000,5,5040.0,20.51,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2200,70000,5,5760.0,18.9,82.0,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2201,380000,7,3120.0,13.6,63.0,2523,1,0,0,1,0,1,0,1,0,0,0,1,0,0
2202,15000,5,7200.0,16.2,74.0,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2203,140000,5,1680.0,13.8,68.0,1399,1,0,0,1,0,1,0,1,0,0,0,1,0,0
2204,120000,8,1560.0,19.7,35.0,796,0,0,1,1,0,1,0,0,0,1,0,1,0,0
2205,112880,5,2340.0,25.2,74.0,1248,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2206,135000,5,2520.0,19.4,70.0,1405,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2207,80000,5,1560.0,18.9,67.1,998,0,0,1,1,0,1,0,0,0,1,0,1,0,0
2208,128000,5,1692.0,18.6,79.4,1199,0,0,1,1,0,1,0,0,0,1,0,0,1,0
2209,120000,7,3360.0,13.6,63.0,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2210,30000,5,4200.0,12.6,103.2,1586,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2211,70000,5,6900.0,17.0,108.5,1198,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2212,41000,5,6600.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2213,30000,5,1440.0,19.7,46.3,796,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2214,30000,5,3840.0,23.95,67.05,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2215,35000,5,3000.0,16.36,93.7,1495,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2216,22000,5,3600.0,15.0,104.68,1586,0,0,1,1,0,1,0,0,0,0,0,1,0,0
2217,70000,5,3000.0,18.9,67.1,998,0,0,1,1,0,1,0,0,0,0,0,1,0,0
2218,70000,7,9000.0,16.5,70.0,1493,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2219,200000,8,1812.0,10.5,120.0,2179,1,0,0,1,0,1,0,1,0,0,1,0,0,0
2220,120000,7,3600.0,13.93,138.03,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2221,3000,5,6924.0,20.89,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2222,50000,5,2759.9880000000003,20.92,67.1,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2223,50000,7,6000.0,15.96,62.1,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2224,1500,5,10080.0,18.2,88.7,1199,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2225,74000,5,10800.0,22.27,108.6,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2226,25000,5,7800.0,18.7,88.7,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2227,61915,5,7800.0,27.3,98.6,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2228,110000,5,3000.0,21.1,55.2,814,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2229,70000,5,6600.0,20.14,88.0,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2230,150000,5,3000.0,17.8,75.0,1248,1,0,0,1,0,1,1,0,0,0,0,1,0,0
2231,110000,7,4200.0,17.21,100.0,1493,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2232,90000,5,2220.0,25.44,56.3,936,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2233,120000,5,2759.9880000000003,15.6,70.0,1196,0,0,1,1,0,1,0,0,0,1,0,1,0,0
2234,65000,8,12000.0,12.99,100.6,2494,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2235,10000,5,5880.0,20.52,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2236,80000,5,1800.0,20.36,78.9,1197,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2237,184000,7,7200.0,20.77,88.76,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2238,80000,5,3240.0,32.52,58.33,998,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2239,70000,5,720.0,17.3,60.0,993,0,0,1,1,0,1,0,1,0,0,1,0,0,0
2240,89000,5,1800.0,15.6,104.68,1586,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2241,33033,5,4020.0,19.4,86.8,1198,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2242,69000,5,6300.0,22.9,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2243,63063,5,5580.0,18.9,82.0,1197,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2244,90000,5,996.0,25.0,69.0,1396,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2245,8000,5,3600.0,21.1,55.2,814,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2246,35000,5,4200.0,17.0,80.0,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2247,45000,5,3600.0,17.0,80.0,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2248,30000,5,3000.0,20.4,91.2,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2249,59000,4,1379.988,16.1,37.0,796,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2250,6200,7,8400.0,19.34,103.0,1462,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2251,120000,5,3000.0,21.63,67.0,998,0,0,1,1,0,1,0,1,0,0,0,0,0,1
